col_0;symbolindex;instrumenttradingcode;LastTradedPrice;ProduceTime;col_6
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402976;KG00BYTBXV33;21,753;1.60745E+18;
;8402974;KG00BWY4ZF18;1,593;1.60742E+18;
;8402974;KG00BWY4ZF18;1,593;1.60742E+18;
;8402974;KG00BWY4ZF18;1,592;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,592;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,588;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,585;1.60742E+18;
;8402974;KG00BWY4ZF18;1,584;1.60742E+18;
;8402974;KG00BWY4ZF18;1,583;1.60742E+18;
;8402974;KG00BWY4ZF18;1,583;1.60742E+18;
;8402974;KG00BWY4ZF18;1,58;1.60742E+18;
;8402974;KG00BWY4ZF18;1,58;1.60742E+18;
;8402974;KG00BWY4ZF18;1,584;1.60742E+18;
;8402974;KG00BWY4ZF18;1,585;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,586;1.60742E+18;
;8402974;KG00BWY4ZF18;1,593;1.60742E+18;
;8402974;KG00BWY4ZF18;1,592;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,59;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,589;1.60742E+18;
;8402974;KG00BWY4ZF18;1,585;1.60743E+18;
;8402974;KG00BWY4ZF18;1,585;1.60743E+18;
;8402974;KG00BWY4ZF18;1,585;1.60743E+18;
;8402974;KG00BWY4ZF18;1,585;1.60743E+18;
;8402974;KG00BWY4ZF18;1,584;1.60743E+18;
;8402974;KG00BWY4ZF18;1,584;1.60743E+18;
;8402974;KG00BWY4ZF18;1,584;1.60743E+18;
;8402974;KG00BWY4ZF18;1,58;1.60743E+18;
;8402974;KG00BWY4ZF18;1,58;1.60743E+18;
;8402974;KG00BWY4ZF18;1,58;1.60743E+18;
;8402974;KG00BWY4ZF18;1,58;1.60743E+18;
;8402974;KG00BWY4ZF18;1,577;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,563;1.60743E+18;
;8402974;KG00BWY4ZF18;1,563;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,567;1.60743E+18;
;8402974;KG00BWY4ZF18;1,568;1.60743E+18;
;8402974;KG00BWY4ZF18;1,568;1.60743E+18;
;8402974;KG00BWY4ZF18;1,568;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,566;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,565;1.60743E+18;
;8402974;KG00BWY4ZF18;1,563;1.60743E+18;
;8402974;KG00BWY4ZF18;1,563;1.60743E+18;
;8402974;KG00BWY4ZF18;1,562;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,559;1.60743E+18;
;8402974;KG00BWY4ZF18;1,559;1.60743E+18;
;8402974;KG00BWY4ZF18;1,559;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,558;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,561;1.60743E+18;
;8402974;KG00BWY4ZF18;1,572;1.60743E+18;
;8402974;KG00BWY4ZF18;1,574;1.60743E+18;
;8402974;KG00BWY4ZF18;1,574;1.60743E+18;
;8402974;KG00BWY4ZF18;1,575;1.60743E+18;
;8402974;KG00BWY4ZF18;1,575;1.60743E+18;
;8402974;KG00BWY4ZF18;1,576;1.60743E+18;
;8402974;KG00BWY4ZF18;1,575;1.60743E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,572;1.60744E+18;
;8402974;KG00BWY4ZF18;1,571;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,562;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,565;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,572;1.60744E+18;
;8402974;KG00BWY4ZF18;1,572;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,561;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,562;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,563;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,566;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,568;1.60744E+18;
;8402974;KG00BWY4ZF18;1,567;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,57;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,577;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,575;1.60744E+18;
;8402974;KG00BWY4ZF18;1,575;1.60744E+18;
;8402974;KG00BWY4ZF18;1,575;1.60744E+18;
;8402974;KG00BWY4ZF18;1,577;1.60744E+18;
;8402974;KG00BWY4ZF18;1,577;1.60744E+18;
;8402974;KG00BWY4ZF18;1,577;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60744E+18;
;8402974;KG00BWY4ZF18;1,572;1.60744E+18;
;8402974;KG00BWY4ZF18;1,575;1.60744E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402974;KG00BWY4ZF18;1,574;1.60745E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;209,891;1.60741E+18;
;8402973;KG00BWT6H894;209,891;1.60741E+18;
;8402973;KG00BWT6H894;210,406;1.60741E+18;
;8402973;KG00BWT6H894;211,049;1.60741E+18;
;8402973;KG00BWT6H894;210,92;1.60741E+18;
;8402973;KG00BWT6H894;211,627;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,791;1.60741E+18;
;8402973;KG00BWT6H894;210,791;1.60741E+18;
;8402973;KG00BWT6H894;210,856;1.60741E+18;
;8402973;KG00BWT6H894;210,47;1.60741E+18;
;8402973;KG00BWT6H894;210,47;1.60741E+18;
;8402973;KG00BWT6H894;210,47;1.60741E+18;
;8402973;KG00BWT6H894;210,599;1.60741E+18;
;8402973;KG00BWT6H894;210,47;1.60741E+18;
;8402973;KG00BWT6H894;210,599;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;210,534;1.60741E+18;
;8402973;KG00BWT6H894;211,177;1.60741E+18;
;8402973;KG00BWT6H894;211,82;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;211,627;1.60741E+18;
;8402973;KG00BWT6H894;211,563;1.60741E+18;
;8402973;KG00BWT6H894;211,434;1.60741E+18;
;8402973;KG00BWT6H894;211,499;1.60741E+18;
;8402973;KG00BWT6H894;211,499;1.60741E+18;
;8402973;KG00BWT6H894;211,241;1.60741E+18;
;8402973;KG00BWT6H894;211,434;1.60741E+18;
;8402973;KG00BWT6H894;211,434;1.60741E+18;
;8402973;KG00BWT6H894;211,627;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,756;1.60741E+18;
;8402973;KG00BWT6H894;211,82;1.60741E+18;
;8402973;KG00BWT6H894;211,82;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,949;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;212,013;1.60741E+18;
;8402973;KG00BWT6H894;211,627;1.60741E+18;
;8402973;KG00BWT6H894;211,627;1.60741E+18;
;8402973;KG00BWT6H894;211,691;1.60741E+18;
;8402973;KG00BWT6H894;211,691;1.60741E+18;
;8402973;KG00BWT6H894;211,884;1.60741E+18;
;8402973;KG00BWT6H894;211,949;1.60742E+18;
;8402973;KG00BWT6H894;211,949;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,627;1.60742E+18;
;8402973;KG00BWT6H894;211,627;1.60742E+18;
;8402973;KG00BWT6H894;211,627;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,37;1.60742E+18;
;8402973;KG00BWT6H894;211,241;1.60742E+18;
;8402973;KG00BWT6H894;210,984;1.60742E+18;
;8402973;KG00BWT6H894;210,984;1.60742E+18;
;8402973;KG00BWT6H894;211,177;1.60742E+18;
;8402973;KG00BWT6H894;211,177;1.60742E+18;
;8402973;KG00BWT6H894;211,177;1.60742E+18;
;8402973;KG00BWT6H894;211,049;1.60742E+18;
;8402973;KG00BWT6H894;211,049;1.60742E+18;
;8402973;KG00BWT6H894;211,177;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,499;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,756;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,691;1.60742E+18;
;8402973;KG00BWT6H894;211,499;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,756;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,563;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,434;1.60742E+18;
;8402973;KG00BWT6H894;211,37;1.60742E+18;
;8402973;KG00BWT6H894;211,306;1.60742E+18;
;8402973;KG00BWT6H894;211,306;1.60742E+18;
;8402973;KG00BWT6H894;211,241;1.60742E+18;
;8402973;KG00BWT6H894;211,241;1.60742E+18;
;8402973;KG00BWT6H894;210,984;1.60742E+18;
;8402973;KG00BWT6H894;210,92;1.60742E+18;
;8402973;KG00BWT6H894;210,92;1.60742E+18;
;8402973;KG00BWT6H894;211,049;1.60742E+18;
;8402973;KG00BWT6H894;211,049;1.60742E+18;
;8402973;KG00BWT6H894;210,92;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,277;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,47;1.60742E+18;
;8402973;KG00BWT6H894;210,47;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,084;1.60742E+18;
;8402973;KG00BWT6H894;210,213;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,47;1.60742E+18;
;8402973;KG00BWT6H894;210,47;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,277;1.60742E+18;
;8402973;KG00BWT6H894;210,277;1.60742E+18;
;8402973;KG00BWT6H894;210,213;1.60742E+18;
;8402973;KG00BWT6H894;210,213;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,47;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,534;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,406;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,277;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,213;1.60742E+18;
;8402973;KG00BWT6H894;210,213;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,02;1.60742E+18;
;8402973;KG00BWT6H894;209,827;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;209,891;1.60742E+18;
;8402973;KG00BWT6H894;210,149;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
;8402973;KG00BWT6H894;210,341;1.60742E+18;
